level,year,population,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share,0,0,0,0,0,0,0,0
Upper-middle-income countries,1869,495422089,0,0,2.948,0.789,36.57,0.006,0,0,2.807,0.006,0,0,0,0,14.996,9342.313,14.337,0,0,20750.295,0.659,0,0,0,0,0,0,0,0,0,876.099,1.768,0,0,0,0,0.141,0,0,0,0,0,0.566,22.898,0.541,0,0.134,16.196,0.128,0,0,40.671,4.273,0,0,0,36.587,5.406,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1870,495932934,0,0,3.075,0.127,4.318,0.006,0.008,0,2.921,0.006,0,0,0,0,18.071,10053.896,17.258,0,0,21711.984,0.813,0,0,0,0,0,0,0,0,0,961.69,1.939,0,0,0,0,0.154,0,0,0,0,0,0.577,22.913,0.552,0,0.154,16.539,0.147,0,0,40.513,4.383,0,0,0,37.376,4.925,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1871,497023188,0,0,4.128,1.052,34.224,0.008,0.382,0,3.98,0.008,0,0,0,0,22.199,10787.416,21.238,0,0,22715.738,0.96,0,0,0,0,0,0,0,0,0,1003.753,2.02,0,0,0,0,0.147,0,0,0,0,0,0.729,22.565,0.707,0,0.18,16.845,0.173,0,0,40.364,4.398,0,0,0,37.389,4.486,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1872,498818741,0,0,4.279,0.151,3.663,0.009,0.375,0,4.122,0.008,0,0,0,0,26.478,11538.602,25.36,0,0,23740.779,1.117,0,0,0,0,0,0,0,0,0,1025.041,2.055,0,0,0,0,0.157,0,0,0,0,0,0.683,22.311,0.662,0,0.204,17.118,0.196,0,0,40.227,4.376,0,0,0,37.403,4.242,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1873,501259173,0,0,4.03,-0.249,-5.819,0.008,0.357,0,3.767,0.008,0,0,0,0,30.507,12299.944,29.127,0,0,24783.223,1.38,0,0,0,0,0,0,0,0,0,1042.445,2.08,0,0,0,0,0.263,0.001,0,0,0,0,0.606,21.896,0.571,0,0.224,17.352,0.214,0,0,40.083,4.422,0,0,0,37.076,4.633,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1874,503721360,0,0,4.849,0.82,20.34,0.01,0.416,0,4.48,0.009,0,0,0,0,35.357,13073.977,33.608,0,0,25847.689,1.749,0,0,0,0,0,0,0,0,0,1064.465,2.113,0,0,0,0,0.369,0.001,0,0,0,0,0.778,22.206,0.726,0,0.248,17.58,0.237,0,0,39.955,4.672,0,0,0,37.184,5.917,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1875,506205601,0,0,5.635,0.786,16.203,0.011,0.467,0,5.103,0.01,0,0,0,0,40.992,13857.771,38.711,0,0,26918.748,2.281,0,0,0,0,0,0,0,0,0,1071.06,2.116,0,0,0,0,0.532,0.001,0,0,0,0,0.834,21.978,0.762,0,0.275,17.781,0.26,0,0,39.831,5.27,0,0,0,37.054,9.113,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1876,508712182,0,0,6.823,1.188,21.077,0.013,0.576,0,6.028,0.012,0,0,0,0,47.815,14651.035,44.739,0,0,27999.996,3.076,0,0,0,0,0,0,0,0,0,1081.246,2.125,0,0,0,0,0.795,0.002,0,0,0,0,0.995,21.941,0.888,0,0.306,17.966,0.288,0,0,39.709,6.174,0,0,0,36.904,12.159,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1877,511241410,0,0,7.129,0.306,4.481,0.014,0.609,0,6.087,0.012,0,0,0,0,54.944,15451.494,50.826,0,0,29099.781,4.118,0,0,0,0,0,0,0,0,0,1099.786,2.151,0,0,0,0,1.042,0.002,0,0,0,0,1.02,21.781,0.882,0,0.337,18.13,0.313,0,0,39.598,7.022,0,0,0,36.956,11.81,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1878,513793597,0,0,9.044,1.915,26.865,0.018,0.723,0,7.78,0.015,0,0,0,0,63.988,16264.493,58.606,0,0,30215.469,5.382,0,0,0,0,0,0,0,0,0,1115.688,2.171,0,0,0,0,1.264,0.002,0,0,0,0,1.284,21.793,1.12,0,0.376,18.284,0.346,0,0,39.49,7.836,0,0,0,36.867,12.591,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1879,516410366,0,0,9.069,0.025,0.273,0.018,0.706,0,7.561,0.015,0,0,0,0,73.057,17086.383,66.167,0,0,31338.742,6.89,0,0,0,0,0,0,0,0,0,1123.272,2.175,0,0,0,0,1.508,0.003,0,0,0,0,1.201,21.516,1.019,0,0.411,18.417,0.374,0,0,39.38,8.47,0,0,0,36.648,11.909,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1880,519097840,0,0,10.623,1.555,17.143,0.02,0.851,0,8.91,0.017,0,0,0,0,83.68,17926.535,75.076,0,0,32562.848,8.603,0,0,0,0,0,0,0,0,0,1224.106,2.358,0,0,0,0,1.713,0.003,0,0,0,0,1.244,21.246,1.063,0,0.45,18.532,0.405,0,0,39.384,8.896,0,0,0,39.478,11.151,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1881,521841207,0,0,11.231,0.607,5.717,0.022,0.875,0,8.997,0.017,0,0,0,0,94.91,18791.113,84.073,0,0,33844.184,10.837,0,0,0,0,0,0,0,0,0,1281.338,2.455,0,0,0,0,2.234,0.004,0,0,0,0,1.273,21.727,1.04,0,0.487,18.659,0.434,0,0,39.456,9.51,0,0,0,41.374,12.955,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1882,524657174,0,0,11.959,0.729,6.49,0.023,0.894,0,9.545,0.018,0,0,0,0,106.87,19673.748,93.619,0,0,35171.613,13.251,0,0,0,0,0,0,0,0,0,1327.431,2.53,0,0,0,0,2.414,0.005,0,0,0,0,1.283,21.571,1.046,0,0.523,18.772,0.461,0,0,39.547,9.972,0,0,0,42.01,12.747,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1883,527541544,0,0,13.754,1.794,15.002,0.026,1.038,0,11.079,0.021,0,0,0,0,120.623,20569.902,104.698,0,0,36537.227,15.926,0,0,0,0,0,0,0,0,0,1365.609,2.589,0,0,0,0,2.674,0.005,0,0,0,0,1.388,21.278,1.137,0,0.563,18.869,0.492,0,0,39.646,10.66,0,0,0,42.403,16.206,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1884,530454092,0,0,14.065,0.312,2.266,0.027,0.976,0,10.4,0.02,0,0,0,0,134.689,21515.174,115.098,0,0,37926.176,19.591,0,0,0,0,0,0,0,0,0,1388.949,2.618,0,0,0,0,3.665,0.007,0,0,0,0,1.403,22.282,1.058,0,0.601,18.997,0.517,0,0,39.756,11.681,0,0,0,42.866,20.004,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1885,533395443,0,0,15.287,1.222,8.688,0.029,1.12,0,10.777,0.02,0,0,0,0,149.976,22501.494,125.875,0,0,39334.211,24.101,0,0,0,0,0,0,0,0,0,1408.039,2.64,0,0,0,0,4.51,0.008,0,0,0,0,1.514,23.188,1.092,0,0.64,19.149,0.542,0,0,39.876,12.911,0,0,0,43.406,23.787,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1886,536366267,0,0,15.629,0.342,2.234,0.029,1.089,0,10.964,0.02,0,0,0,0,165.604,23467.162,136.84,0,0,40766.031,28.765,0,0,0,0,0,0,0,0,0,1431.818,2.669,0,0,0,0,4.664,0.009,0,0,0,0,1.524,22.47,1.101,0,0.677,19.266,0.565,0,0,40.001,13.796,0,0,0,43.759,21.372,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1887,539367256,0,0,17.74,2.112,13.511,0.033,0.05,0,12.011,0.022,0,0,0,0,183.345,24465.387,148.851,0,0,42221.406,34.494,0,0,0,0,0,0,0,0,0,1455.377,2.698,0,0,0,0,5.729,0.011,0,0,0,0,1.648,22.674,1.153,0,0.718,19.385,0.589,0,0,40.119,14.869,0,0,0,43.76,24.398,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1888,542399147,0,0,18.392,0.652,3.676,0.034,1.376,0,12.211,0.023,0,0,0,0,201.737,25470.568,161.062,0,0,43681.551,40.676,0,0,0,0,0,0,0,0,0,1460.141,2.692,0,0,0,0,6.182,0.011,0,0,0,0,1.543,22.256,1.061,0,0.755,19.484,0.609,0,0,40.236,15.854,0,0,0,43.926,25.148,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1889,545616031,0,0,20.785,2.393,13.009,0.038,1.505,0,14.506,0.027,0,0,0,0,222.522,26485.982,175.568,0,0,45171.184,46.955,0,0,0,0,0,0,0,0,0,1489.636,2.73,0,0,0,0,6.279,0.012,0,0,0,0,1.744,22.378,1.26,0,0.797,19.581,0.637,0,0,40.364,16.477,0,0,0,44.524,22.103,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1890,549026059,0,0,23.131,2.346,11.287,0.042,0.053,0,15.537,0.028,0,0,0,0,245.654,27613.188,191.105,0,0,46731.609,54.548,0,0,0,0,0,0,0,0,0,1560.424,2.842,0,0,0,0,7.594,0.014,0,0,0,0,1.781,23.655,1.241,0,0.841,19.72,0.663,0,0,40.504,17.067,0,0,0,45.013,21.915,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1891,552613721,0,0,25.671,2.54,10.982,0.046,1.533,0,16.435,0.03,0,0,0,0,271.325,28862.158,207.54,0,0,48322.078,63.785,0,0,0,0,0,0,0,0,0,1590.469,2.878,0,0,0,0,9.237,0.017,0,0,0,0,1.889,25.372,1.255,0,0.887,19.912,0.689,0,0,40.627,17.696,0,0,0,44.628,22.622,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1892,556398906,0,0,27.664,1.993,7.764,0.05,1.86,0,18.011,0.032,0,0,0,0,298.989,30117.922,225.551,0,0,49920.059,73.438,0,0,0,0,0,0,0,0,0,1597.98,2.872,0,0,0,0,9.653,0.017,0,0,0,0,2.019,25.271,1.362,0,0.936,20.089,0.717,0,0,40.738,18.329,0,0,0,44.399,24.009,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1893,560377875,0,0,33.273,5.609,20.274,0.059,2.568,0,21.971,0.039,0,0,0,0,332.263,31395.123,247.522,0,0,51535.848,84.74,0,0,0,0,0,0,0,0,0,1615.787,2.883,0,0,0,0,11.302,0.02,0,0,0,0,2.458,25.437,1.685,0,0.998,20.263,0.755,0,0,40.835,19.12,0,0,0,44.058,26.564,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1894,564399301,0,0,34.914,1.64,4.93,0.062,2.632,0,24.436,0.043,0,0,0,0,367.176,32679.059,271.958,0,0,53163.613,95.218,0,0,0,0,0,0,0,0,0,1627.769,2.884,0,0,0,0,10.477,0.019,0,0,0,0,2.492,25.157,1.807,0,1.058,20.419,0.797,0,0,40.924,19.636,0,0,0,43.96,25.124,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1895,568463835,0,0,40.314,5.4,15.468,0.071,1.051,0,26.349,0.046,0,0,0,0,407.49,33982.023,298.307,0,0,54812.266,109.183,0,0,0,0,0,0,0,0,0,1648.653,2.9,0,0,0,0,13.965,0.025,0,0,0,0,2.714,24.92,1.843,0,1.126,20.561,0.839,0,0,41.011,20.467,0,0,0,44.042,28.771,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1896,572572147,0,0,42.116,1.803,4.472,0.074,1.026,0,28.199,0.049,0,0,0,0,449.607,35289.465,326.506,0,0,56470.266,123.1,0,0,0,0,0,0,0,0,0,1657.997,2.896,0,0,0,0,13.918,0.024,0,0,0,0,2.746,24.621,1.913,0,1.192,20.687,0.882,0,0,41.09,21.006,0,0,0,43.902,26.474,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1897,576724911,0,0,47.607,5.49,13.036,0.083,1.107,0,31.699,0.055,0,0,0,0,497.214,36610.715,358.205,0,0,58142.988,139.009,0,0,0,0,0,0,0,0,0,1672.726,2.9,0,0,0,0,15.908,0.028,0,0,0,0,2.964,24.372,2.054,0,1.264,20.801,0.929,0,0,41.165,21.668,0,0,0,43.848,28.648,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1898,580922833,0,0,54.674,7.067,14.845,0.094,1.205,0,36.519,0.063,0,0,0,0,551.888,37944.309,394.724,0,0,59825.648,157.164,0,0,0,0,0,0,0,0,0,1682.655,2.897,0,0,0,0,18.156,0.031,0,0,0,0,3.227,24.071,2.242,0,1.345,20.901,0.982,0,0,41.233,22.493,0,0,0,43.751,31.756,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1899,585217953,0,0,61.723,7.049,12.893,0.105,1.391,0,41.99,0.072,0,0,0,0,613.611,39399.156,436.714,0,0,61529.66,176.898,0,0,0,0,0,0,0,0,0,1704.016,2.912,0,0,0,0,19.734,0.034,0,0,0,0,3.335,25.352,2.359,0,1.431,21.037,1.04,0,0,41.301,23.314,0,0,0,43.83,32.872,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1900,589618039,0,0,64.725,3.001,4.862,0.11,0.137,0,41.81,0.071,0,0,0,0,678.336,40884.637,478.523,0,0,63437.547,199.813,0,0,0,0,0,0,0,0,0,1907.881,3.236,0,0,0,0,22.915,0.039,0,0,0,0,3.315,24.945,2.232,0,1.513,21.158,1.091,0,0,41.468,24.189,0,0,0,47.664,34.044,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1901,594104339,0,0,70.987,6.262,9.675,0.119,0.899,0,45.468,0.077,0,0,0,0,749.323,42647.621,523.991,0,0,65484.109,225.331,0,0,0,0,0,0,0,0,0,2046.564,3.445,0,0,0,0,25.519,0.043,0,0,0,0,3.52,29.05,2.357,0,1.6,21.398,1.145,0,0,41.701,25.014,0,0,0,50.507,34.138,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1902,598697965,0,0,71.667,0.68,0.959,0.12,0.894,0,47.377,0.079,0,0,0,0,820.99,44601.117,571.368,0,0,67623.773,249.622,0,0,0,0,0,0,0,0,0,2139.666,3.574,0,0,0,0,24.291,0.041,0,0,0,0,3.466,31.585,2.401,0,1.679,21.704,1.197,0,0,41.963,25.43,0,0,0,51.968,30.06,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1903,603393496,0,0,73.101,1.434,2,0.121,0.841,0,50.546,0.084,0,0,0,0,894.091,46610.789,621.914,0,0,69823.016,272.177,0,0,0,0,0,0,0,0,0,2199.243,3.645,0,0,0,0,22.555,0.037,0,0,0,0,3.243,31.48,2.347,0,1.748,21.999,1.246,0,0,42.245,25.504,0,0,0,53.251,26.361,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1904,608140785,0,0,82.13,9.029,12.351,0.135,0.904,0,58.081,0.096,0,0,0,0,976.22,48689.688,679.995,0,0,72088.727,296.226,0,0,0,0,0,0,0,0,0,2265.708,3.726,0,0,0,0,24.049,0.04,0,0,0,0,3.603,32.118,2.681,0,1.827,22.299,1.306,0,0,42.537,25.465,0,0,0,54.036,25.029,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1905,612940724,0,0,78.095,-4.034,-4.912,0.127,0.79,0,58.955,0.096,0,0,0,0,1054.316,50814.09,738.95,0,0,74411.633,315.366,0,0,0,0,0,0,0,0,0,2322.903,3.79,0,0,0,0,19.14,0.031,0,0,0,0,3.217,31.917,2.551,0,1.887,22.583,1.359,0,0,42.839,25.023,0,0,0,54.933,19.729,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1906,617794208,0,0,91.161,13.065,16.73,0.148,0.883,0,68.64,0.111,0,0,0,0,1145.477,52993.992,807.59,0,0,76778.82,337.887,0,0,0,0,0,0,0,0,0,2367.2,3.832,0,0,0,0,22.521,0.036,0,0,0,0,3.596,32.159,2.841,0,1.961,22.864,1.422,0,0,43.147,24.878,0,0,0,55.781,23.006,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1907,622702182,0,0,122.052,30.891,33.887,0.196,1.139,0,97.397,0.156,0,0,0,0,1267.529,55249.883,904.987,0,0,79191.938,362.542,0,0,0,0,0,0,0,0,0,2413.11,3.875,0,0,0,0,24.655,0.04,0,0,0,0,4.226,31.464,3.546,0,2.068,23.122,1.52,0,0,43.458,24.536,0,0,0,56.361,20.647,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1908,627665584,0,0,128.982,6.93,5.678,0.205,1.164,0,102.986,0.164,0,0,0,0,1396.511,57545.203,1007.972,0,0,81637.508,388.539,0,0,0,0,0,0,0,0,0,2445.573,3.896,0,0,0,0,25.997,0.041,0,0,0,0,4.646,32.374,3.922,0,2.18,23.388,1.621,0,0,43.764,24.188,0,0,0,56.694,20.19,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1909,633049085,0,0,135.69,6.708,5.2,0.214,1.166,0,107.937,0.171,0,0,0,0,1532.201,59882.41,1115.91,0,0,84125,416.291,0,0,0,0,0,0,0,0,0,2487.49,3.929,0,0,0,0,27.753,0.044,0,0,0,0,4.694,32.328,3.954,0,2.288,23.643,1.719,0,0,44.072,23.915,0,0,0,57.327,20.657,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1910,638867938,0,0,140.855,5.165,3.806,0.22,1.012,0,112.295,0.176,0,0,0,0,1673.056,62099.801,1228.205,0,0,86521.703,444.851,0,0,0,0,0,0,0,0,0,2396.696,3.752,0,0,0,0,28.56,0.045,0,0,0,0,4.643,30.156,3.923,0,2.39,23.827,1.813,0,0,44.325,23.605,0,0,0,55.489,19.855,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1911,645079271,0,0,149.754,8.899,6.318,0.232,0.294,0,116.978,0.181,0,0,0,0,1822.81,64193.047,1345.183,0,0,88871.312,477.628,0,0,0,0,0,0,0,0,0,2349.613,3.642,0,0,0,0,32.776,0.051,0,0,0,0,4.863,28.324,4.036,0,2.495,23.951,1.904,0,0,44.545,23.447,0,0,0,54.502,21.486,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1912,651769735,0,0,153.79,4.036,2.695,0.236,1.213,0,118.268,0.181,0,0,0,0,1976.601,66330.094,1463.451,0,0,91194.211,513.15,0,0,0,0,0,0,0,0,0,2322.903,3.564,0,0,0,0,35.522,0.055,0,0,0,0,4.753,28.557,3.88,0,2.59,24.076,1.985,0,0,44.756,23.39,0,0,0,54.685,22.66,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1913,658911837,0,0,177.092,23.302,15.152,0.269,0.291,0,137.953,0.209,0,0,0,0,2153.692,68445.953,1601.404,0,0,93478.094,552.288,0,0,0,0,0,0,0,0,0,2283.881,3.466,0,0,0,0,39.138,0.059,0,0,0,0,5.051,27.338,4.19,0,2.698,24.165,2.08,0,0,44.943,23.25,0,0,0,53.945,21.555,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1914,666149659,0,0,160.959,-16.132,-9.11,0.242,1.3,0,123.422,0.185,0,0,0,0,2314.652,70482.836,1724.827,0,0.004,95740.906,589.822,0,0,0,0,0,0.004,0,0,0,2262.813,3.397,0,0,0,0,37.533,0.056,0,0,0,0,5.062,27.498,4.167,0,2.789,24.25,2.157,0,0.001,45.114,23.031,0,0,0.012,53.526,20.225,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1915,673484570,0,0,153.178,-7.781,-4.834,0.227,1.212,0,109.645,0.163,0,0,0,0,2467.83,72456.586,1834.471,0,0.015,97948.5,633.344,0,0,0,0,0,0.011,0,0,0,2207.596,3.278,0,0,0,0,43.522,0.065,0,0,0,0,4.887,26.972,3.777,0,2.865,24.317,2.214,0,0.003,45.262,22.963,0,0,0.035,52.772,22.081,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1916,680917977,0,0,164.744,11.566,7.55,0.242,1.273,0,118.267,0.174,0,0,0,0,2632.573,74401.625,1952.738,0,0.029,100121.508,679.806,0,0,0,0,0,0.015,0,0,0,2173.009,3.191,0,0,0,0,46.462,0.068,0,0,0,0,4.866,25.883,3.779,0,2.941,24.356,2.271,0,0.006,45.4,22.868,0,0,0.038,52.621,21.647,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1917,688451304,0,0,167.318,2.574,1.562,0.243,1.272,0,115.3,0.167,0,0,0,0,2799.891,76334.344,2068.039,0,0.055,102267.555,731.797,0,0,0,0,0,0.026,0,0,0,2146.041,3.117,0,0,0,0,51.992,0.076,0,0,0,0,4.727,25.199,3.539,0,3.009,24.376,2.317,0,0.01,45.521,22.786,0,0,0.063,51.963,21.771,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1918,696042087,0,0,129.822,-37.495,-22.41,0.187,0.925,0,86.321,0.124,0,0,0,0,2929.714,78192.945,2154.36,0,0.084,104387.07,775.269,0,0,0,0,0,0.029,0,0,0,2119.514,3.045,0,0,0,0,43.472,0.062,0,0,0,0,3.717,24.319,2.69,0,3.035,24.375,2.33,0,0.014,45.621,22.432,0,0,0.08,51.075,17.772,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1919,703167533,0,0,145.689,15.867,12.222,0.207,0.978,0,90.208,0.128,0,0,0,0,3075.403,80069.953,2244.568,0,0.37,106468.805,830.465,0,0,0,0,0,0.286,0,0,0,2081.738,2.961,0,0,0,0,55.195,0.078,0,0,0,0,4.811,26.249,3.322,0,3.089,24.416,2.358,0,0.059,45.708,22.27,0,0,0.753,50.5,20.221,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1920,709829791,0,0,188.911,43.222,29.667,0.266,1.069,0,98.355,0.139,0,0,0,0,3264.314,82124.641,2342.924,0,0.711,108725.102,920.68,0,0,0,0,0,0.341,0,0,0,2256.291,3.179,0,0,0,0,90.216,0.127,0,0,0,0,5.365,26.416,3.146,0,3.166,24.462,2.383,0,0.106,45.839,22.565,0,0,0.817,52.999,25.706,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1921,715995134,0,0,202.995,14.084,7.455,0.284,1.115,0,97.561,0.136,0,0,0,0,3467.31,84440.703,2440.484,0,1.114,111054.703,1025.711,0,0,0,0,0,0.403,0.001,0,0,2329.608,3.254,0,0,0,0,105.031,0.147,0,0,0,0,6.571,31.063,3.656,0,3.265,24.606,2.417,0,0.158,45.974,22.976,0,0,1.152,53.35,27.333,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1922,721683545,0,0,208.094,5.099,2.512,0.288,1.127,0,102.979,0.143,0,0,0,0,3675.404,86811.625,2543.463,0,1.654,113439.344,1130.287,0,0,0,0,0,0.539,0.001,0,0,2384.641,3.304,0,0,0,0,104.576,0.145,0,0,0,0,6.423,30.944,3.717,0,3.359,24.744,2.452,0,0.222,46.117,23.111,0,0,1.345,53.923,24.529,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1923,726879125,0,0,213.91,5.816,2.795,0.294,1.021,0,120.178,0.165,0,0,0,0,3889.314,89228.07,2663.641,0,2.264,115872.203,1223.409,0,0,0,0,0,0.611,0.001,0,0,2432.859,3.347,0,0,0,0,93.121,0.128,0,0,0,0,5.82,29.799,3.82,0,3.439,24.858,2.492,0,0.284,46.272,22.807,0,0,1.163,54.872,19.665,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1924,732141653,0,0,226.314,12.404,5.799,0.309,0.998,0,133.341,0.182,0,0,0,0,4115.628,91700.633,2796.982,0,3.215,118349.984,1315.431,0,0,0,0,0,0.951,0.001,0,0,2477.78,3.384,0,0,0,0,92.023,0.126,0,0,0,0,6.14,30.339,4.229,0,3.524,24.98,2.542,0,0.375,46.434,22.544,0,0,1.592,55.511,19.546,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1925,737472374,0,0,217.8,-8.514,-3.762,0.295,0.928,0,131.139,0.178,0,0,0,0,4333.429,94198.617,2928.121,0,5.384,120866.086,1399.923,0,0,0,0,0,2.169,0.003,0,0,2516.105,3.412,0,0,0,0,84.492,0.115,0,0,0,0,5.846,30.296,4.161,0,3.596,25.097,2.587,0,0.585,46.595,22.123,0,0,3.393,55.67,17.146,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1926,742872584,0,0,226.595,8.795,4.038,0.305,0.911,0,144.476,0.194,0,0,0,0,4560.023,96727.555,3072.596,0,6.712,123406.703,1480.716,0,0,0,0,0,1.327,0.002,0,0,2540.618,3.42,0,0,0,0,80.792,0.109,0,0,0,0,6.192,30.968,4.688,0,3.672,25.222,2.643,0,0.678,46.762,21.716,0,0,1.919,56.369,16.466,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1927,748343588,0,0,234.48,7.885,3.48,0.313,0.923,0,159.031,0.213,0,0,0,0,4794.504,99303.703,3231.628,0,8.133,125987.148,1554.743,0,0,0,0,0,1.422,0.002,0,0,2580.445,3.448,0,0,0,0,74.028,0.099,0,0,0,0,5.871,30.26,4.731,0,3.741,25.331,2.701,0,0.763,46.936,21.135,0,0,1.87,57.095,13.764,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper-middle-income countries,1928,753886717,1.451,0.002,240.896,6.415,2.736,0.32,0.891,0,168.057,0.223,0,0,0,1.451,5035.4,101916.305,3399.685,0,9.943,128596.211,1624.322,0,0,0,0,0,1.81,0.002,0,0,2609.061,3.461,0,0,0,0,69.578,0.092,0,0,0,4.073,6.059,30.689,5.084,1.749,3.811,25.445,2.765,0,0.866,47.112,20.546,0,0,2.19,57.506,12.661,0,0,0,0,0,0,0,0,0,0,0,0,0
